# schema=1
# Exact item-ID classification overrides, one row per item:
#   itemId	category	subcategory	[note]
# Moved out of Java in September 2026: the table was 3,635 lines of case
# labels, which is data wearing a switch statement. The Plugin Hub review
# bot counts src/main/java and stops at 200k tokens, and this file alone
# was 14% of it. Behaviour is unchanged - every row was dumped from the
# switch it replaces and compared back.
# Comment lines and the fourth column carry the provenance the case labels
# used to hold; neither is read by the loader.
# Wiki: https://oldschool.runescape.wiki/w/Cannon_barrels_(or)?oldid=15190733
# Only the barrels of the ornamented cannon were listed here, so its
# other three parts scattered across generic gear and storage cleanup.
# Wiki: https://oldschool.runescape.wiki/w/Combat_dolmen?oldid=15192534
# Wiki: https://oldschool.runescape.wiki/w/Defence_dolmen?oldid=15192538
# Wiki: https://oldschool.runescape.wiki/w/Energy_dolmen?oldid=15192545
# Wiki: https://oldschool.runescape.wiki/w/Hunter_dolmen?oldid=15192551
# Wiki: https://oldschool.runescape.wiki/w/Inversion_potion?oldid=15189413
# Made only to enter the crystallised Grand Library; attempting to drink it is refused.
# Wiki: https://oldschool.runescape.wiki/w/Magic_dolmen?oldid=15192553
# Wiki: https://oldschool.runescape.wiki/w/Prayer_dolmen?oldid=15192557
# Wiki: https://oldschool.runescape.wiki/w/Ranged_dolmen?oldid=15192558
# Wiki: https://oldschool.runescape.wiki/w/Restoration_dolmen?oldid=15192559
# Wiki: https://oldschool.runescape.wiki/w/Strength_dolmen?oldid=15192566
# Each dolmen is used once on the central table to open the While Guthix Sleeps door.
# Wiki: https://oldschool.runescape.wiki/w/Amitire_stew?oldid=15252771
# Made during The Blood Moon Rises and given to Safalaan so he can recover.
# Wiki: https://oldschool.runescape.wiki/w/Apricot_cream_pie?oldid=15209189
# "unobtainable item" shown only in a Fremennik Isles cutscene.
# Wiki: https://oldschool.runescape.wiki/w/Arder-musca_poison?oldid=15191551
# Two are fed to Duke Sucellus for the one quest encounter; no normal-bank use is recorded.
# Wiki: https://oldschool.runescape.wiki/w/Arder-resper_poison?oldid=15191547
# Wiki: https://oldschool.runescape.wiki/w/Holos-arder_poison?oldid=15191549
# Wiki: https://oldschool.runescape.wiki/w/Musca-holos_poison?oldid=15191552
# Wiki: https://oldschool.runescape.wiki/w/Musca-resper_poison?oldid=15191550
# Wiki: https://oldschool.runescape.wiki/w/Resper-holos_poison?oldid=15191548
# These five poison combinations are explicitly described as scrapped Duke-fight items.
# Wiki: https://oldschool.runescape.wiki/w/Blood_potion?oldid=15188847
# Used on Serafina's door during A Taste of Hope, not drunk as a repeatable potion.
# Wiki: https://oldschool.runescape.wiki/w/Bravery_potion?oldid=15185855
# It can still be made later, but "has no uses aside from the quest".
# Wiki: https://oldschool.runescape.wiki/w/Cadava_potion?oldid=15185450
# Quest-only sleeping potion; it cannot be made through normal Herblore.
# Wiki: https://oldschool.runescape.wiki/w/Cake_of_guidance?oldid=15185652
# Used on the Lumbridge Guide and "cannot be eaten".
# Wiki: https://oldschool.runescape.wiki/w/Canvas_piece?oldid=14960776
# Used once on The Final Dawn's sun-and-moon mural.
# Wiki: https://oldschool.runescape.wiki/w/Cat_antipoison?oldid=15185820
# Cures Pox and "can only be obtained during the quest".
# Wiki: https://oldschool.runescape.wiki/w/Cloudy_grey_potion?oldid=15254404
# Wiki: https://oldschool.runescape.wiki/w/Cold_bluish-white_potion?oldid=15254407
# Wiki: https://oldschool.runescape.wiki/w/Thick_red_potion?oldid=15254406
# Wiki: https://oldschool.runescape.wiki/w/Weightless_black_potion?oldid=15254405
# These four shelf potions exist only as pieces of the Blood Moon refiner puzzle.
# Wiki: https://oldschool.runescape.wiki/w/Code_converter?oldid=15191498
# Used with the magic lantern to decode one Desert Treasure II vault password.
# Wiki: https://oldschool.runescape.wiki/w/Crocodile_emblem?oldid=15190910
# Quest emblem obtained for the Beneath Cursed Sands progression puzzle.
# Wiki: https://oldschool.runescape.wiki/w/Decoder_strips?oldid=14906664
# Used with the code key to open The Curse of Arrav's vault.
# Wiki: https://oldschool.runescape.wiki/w/Dream_potion?oldid=15184994
# Consumed by the two recorded quest dream sequences; no post-quest use is listed.
# Wiki: https://oldschool.runescape.wiki/w/Drinking_flask?oldid=14764548
# Death on the Isle evidence item whose liquid cannot be identified or consumed.
# Wiki: https://oldschool.runescape.wiki/w/Dwarf_brew?oldid=15185538
# Used to burn Iban's tomb; Kamen's offered drink only drains Agility.
# Wiki: https://oldschool.runescape.wiki/w/Enchanted_bear?oldid=15185653
# Wiki: https://oldschool.runescape.wiki/w/Enchanted_beef?oldid=15185656
# Wiki: https://oldschool.runescape.wiki/w/Enchanted_chicken?oldid=15185654
# Wiki: https://oldschool.runescape.wiki/w/Enchanted_rat?oldid=15185655
# Each meat is "used only in Druidic Ritual" and cannot be made again after the quest.
# Wiki: https://oldschool.runescape.wiki/w/Explosive_potion_(Song_of_the_Elves)?oldid=15189412
# Prepared by Elena solely to reinforce holes during Song of the Elves.
# Wiki: https://oldschool.runescape.wiki/w/Fresh_monkfish?oldid=15184848
# Quest-specific stock fish: only 1 Fishing XP and 1 Hitpoint when eaten.
# Wiki: https://oldschool.runescape.wiki/w/Giant_carp?oldid=15185614
# Raw giant carp "can only be caught" before receiving the Fishing Contest trophy.
# Wiki: https://oldschool.runescape.wiki/w/Karambwan_paste?oldid=15184059
# Raw and cooked paste "cannot be used to poison weaponry"; only ID 3153 remains functional.
# Wiki: https://oldschool.runescape.wiki/w/Karambwanji?oldid=15183757
# After its quest step, cooking it reports "You don't feel that would be useful now."
# Wiki: https://oldschool.runescape.wiki/w/Karambwanji_paste?oldid=15185107
# Raw paste is a quest ingredient; cooked paste is explicitly "useless".
# Wiki: https://oldschool.runescape.wiki/w/Khali_brew?oldid=15184623
# Cannot be drunk; it only intoxicates the Fight Arena head guard.
# Wiki: https://oldschool.runescape.wiki/w/Magic_ogre_potion?oldid=15184411
# "cannot be made after the quest" and the wizard confiscates retained copies.
# Wiki: https://oldschool.runescape.wiki/w/Map_piece?oldid=15188595
# The 24 pieces combine into Dragon Slayer II's one Lithkren map.
# Wiki: https://oldschool.runescape.wiki/w/Piece_of_railing?oldid=15185534
# Used once to break the Underground Pass unicorn cage.
# Wiki: https://oldschool.runescape.wiki/w/Potion_(Watchtower)?oldid=15185888
# ID 2394 can be remade later but "has no further use".
# Wiki: https://oldschool.runescape.wiki/w/Potion_(A_Taste_of_Hope)?oldid=15188846
# ID 22409 is used only on Serafina's door.
# Wiki: https://oldschool.runescape.wiki/w/Potion_note?oldid=15191529
# A Desert Treasure II desk clue, not a consumable potion.
# Wiki: https://oldschool.runescape.wiki/w/Potion_of_sealegs?oldid=15188445
# Made for and handed to Bone Voyage's Lead Navigator.
# Wiki: https://oldschool.runescape.wiki/w/Red_herring?oldid=15185671
# Quest puzzle item; its later one-off conversion to ordinary herring is not a repeatable recipe.
# Wiki: https://oldschool.runescape.wiki/w/Reduced_cadava_potion?oldid=15188965
# Calibrated once for the Wise Old Man during Making Friends with My Arm.
# Wiki: https://oldschool.runescape.wiki/w/Revitalisation_potion_(Dragon_Slayer_II)?oldid=15188654
# Only heals injured Fremennik warriors during the Ungael voyage.
# Wiki: https://oldschool.runescape.wiki/w/Scarred_scraps?oldid=15191481
# "CANNOT be taken out of the Scar" and is removed when a quest level completes.
# Wiki: https://oldschool.runescape.wiki/w/Seasoned_chompy?oldid=15185551
# Cooked for and handed to Rantz to complete Big Chompy Bird Hunting.
# Wiki: https://oldschool.runescape.wiki/w/Seasoned_sardine?oldid=15186279
# "serves no further use after the quest".
# Wiki: https://oldschool.runescape.wiki/w/Sheep_bones_(1)?oldid=15187374
# Wiki: https://oldschool.runescape.wiki/w/Sheep_bones_(2)?oldid=15187375
# Wiki: https://oldschool.runescape.wiki/w/Sheep_bones_(3)?oldid=15187376
# Each colour is "used only in Sheep Herder" and cannot be buried.
# Wiki: https://oldschool.runescape.wiki/w/Shielding_potion?oldid=15190236
# Used once to reinforce the Doors of Dinh.
# Wiki: https://oldschool.runescape.wiki/w/Smelly_kebab?oldid=15254427
# Realm-limited quest supply that cannot be consumed in the normal world.
# Wiki: https://oldschool.runescape.wiki/w/Strange_potion?oldid=15185281
# ID 4836 can only transform Sithik during Zogre Flesh Eaters.
# Wiki: https://oldschool.runescape.wiki/w/Strange_potion_(Desert_Treasure_II)?oldid=15191528
# ID 28383 is drunk once to enter the Stranglewood during Desert Treasure II.
# Wiki: https://oldschool.runescape.wiki/w/Strangler_serum?oldid=15191524
# Prevents quest infection while traversing the Stranglewood.
# Wiki: https://oldschool.runescape.wiki/w/Strong_cup_of_tea?oldid=15190855
# A regular tea relabelled and delivered to Herbert during Temple of the Eye.
# Wiki: https://oldschool.runescape.wiki/w/Stuffed_snake?oldid=15232804
# Ingredients cannot be procured after the subquest; only existing leftovers can be cooked.
# Wiki: https://oldschool.runescape.wiki/w/Sulphur_potion?oldid=15190237
# Quest intermediate enchanted into the one-use shielding potion.
# Wiki: https://oldschool.runescape.wiki/w/Test_kebab?oldid=14764698
# Two identical quest-stage samples delivered during Meat and Greet.
# Wiki: https://oldschool.runescape.wiki/w/Tome_of_experience_(Darkness_of_Hallowvale)?oldid=15185702
# Three one-use chapters; the tome "cannot be banked" and crumbles after reading.
# Wiki: https://oldschool.runescape.wiki/w/Troll_potion?oldid=15185541
# After the quest it "can no longer be created": "You don't need to make any more."
# Wiki: https://oldschool.runescape.wiki/w/Unfinished_serum?oldid=15191525
# Kasonde's quest intermediate for the Strangler serum.
# Wiki: https://oldschool.runescape.wiki/w/Wine_labels?oldid=14764724
# Death on the Isle evidence used to identify the cellar's wine jugs.
5591	CLEANUP	quest-item
29539	CLEANUP	quest-item
29542	CLEANUP	quest-item
29551	CLEANUP	quest-item
29545	CLEANUP	quest-item
29544	CLEANUP	quest-item
29540	CLEANUP	quest-item
29548	CLEANUP	quest-item
23806	CLEANUP	quest-item
29550	CLEANUP	quest-item
29547	CLEANUP	quest-item
29546	CLEANUP	quest-item
29541	CLEANUP	quest-item
29543	CLEANUP	quest-item
33797	CLEANUP	quest-item
10841	CLEANUP	quest-item
28351	CLEANUP	quest-item
28355	CLEANUP	quest-item
28353	CLEANUP	quest-item
28350	CLEANUP	quest-item
28352	CLEANUP	quest-item
28354	CLEANUP	quest-item
22407	CLEANUP	quest-item
739	CLEANUP	quest-item
756	CLEANUP	quest-item
7542	CLEANUP	quest-item
30950	CLEANUP	quest-item
6766	CLEANUP	quest-item
33769	CLEANUP	quest-item
33772	CLEANUP	quest-item
33771	CLEANUP	quest-item
33770	CLEANUP	quest-item
28425	CLEANUP	quest-item
26959	CLEANUP	quest-item
30317	CLEANUP	quest-item
11154	CLEANUP	quest-item
29925	CLEANUP	quest-item
1501	CLEANUP	quest-item
524	CLEANUP	quest-item
522	CLEANUP	quest-item
525	CLEANUP	quest-item
523	CLEANUP	quest-item
23818	CLEANUP	quest-item
7942	CLEANUP	quest-item
7943	CLEANUP	quest-item
337	CLEANUP	quest-item
3152	CLEANUP	quest-item
3154	CLEANUP	quest-item
21394	CLEANUP	quest-item
3155	CLEANUP	quest-item
3156	CLEANUP	quest-item
77	CLEANUP	quest-item
2395	CLEANUP	quest-item
22009	CLEANUP	quest-item
22010	CLEANUP	quest-item
22011	CLEANUP	quest-item
22012	CLEANUP	quest-item
22013	CLEANUP	quest-item
22014	CLEANUP	quest-item
22015	CLEANUP	quest-item
22016	CLEANUP	quest-item
22017	CLEANUP	quest-item
22018	CLEANUP	quest-item
22019	CLEANUP	quest-item
22020	CLEANUP	quest-item
22021	CLEANUP	quest-item
22022	CLEANUP	quest-item
22023	CLEANUP	quest-item
22024	CLEANUP	quest-item
22025	CLEANUP	quest-item
22026	CLEANUP	quest-item
22027	CLEANUP	quest-item
22028	CLEANUP	quest-item
22029	CLEANUP	quest-item
22030	CLEANUP	quest-item
22031	CLEANUP	quest-item
22032	CLEANUP	quest-item
1486	CLEANUP	quest-item
2394	CLEANUP	quest-item
22409	CLEANUP	quest-item
28382	CLEANUP	quest-item
21531	CLEANUP	quest-item
3742	CLEANUP	quest-item
22589	CLEANUP	quest-item
22096	CLEANUP	quest-item
28443	CLEANUP	quest-item
2882	CLEANUP	quest-item
1552	CLEANUP	quest-item
280	CLEANUP	quest-item
281	CLEANUP	quest-item
282	CLEANUP	quest-item
283	CLEANUP	quest-item
25813	CLEANUP	quest-item
33820	CLEANUP	quest-item
4836	CLEANUP	quest-item
28383	CLEANUP	quest-item
28388	CLEANUP	quest-item
26904	CLEANUP	quest-item
7579	CLEANUP	quest-item
25812	CLEANUP	quest-item
29898	CLEANUP	quest-item
29899	CLEANUP	quest-item
9656	CLEANUP	quest-item
9657	CLEANUP	quest-item
9658	CLEANUP	quest-item
3265	CLEANUP	quest-item
28386	CLEANUP	quest-item
28387	CLEANUP	quest-item
29928	CLEANUP	quest-item
# Wiki: https://oldschool.runescape.wiki/w/Enchanted_lyre?oldid=15263869
# "After the quest" it remains a rechargeable teleport to several Fremennik destinations.
3691	TELEPORT	teleport
6125	TELEPORT	teleport
6126	TELEPORT	teleport
6127	TELEPORT	teleport
# Wiki: https://oldschool.runescape.wiki/w/Ground_cod?oldid=15183709
# Repeatably made Cooking ingredient used to produce fishcakes.
# Wiki: https://oldschool.runescape.wiki/w/Olive_oil?oldid=15185750
# Repeatably bought minigame material converted into sacred oil for pyre logs.
7528	SKILLING	resource
3422	SKILLING	resource
3424	SKILLING	resource
3426	SKILLING	resource
3428	SKILLING	resource
# Wiki: https://oldschool.runescape.wiki/w/Holy_water?oldid=15242493
# Repeatably craftable demonbane Ranged weapon with a 60% damage multiplier.
732	GEAR	thrown-weapon
# Wiki: https://oldschool.runescape.wiki/w/Rod_of_ivandis?oldid=15252513
# Charged silver staff, autocasting weapon, and tier-2 vampyre weapon after the quest.
7637	GEAR	weapon	Silvthrill rod
7638	GEAR	weapon	Enchanted Silvthrill rod
7639	GEAR	weapon
7640	GEAR	weapon
7641	GEAR	weapon
7642	GEAR	weapon
7643	GEAR	weapon
7644	GEAR	weapon
7645	GEAR	weapon
7646	GEAR	weapon
7647	GEAR	weapon
7648	GEAR	weapon
# Wiki: https://oldschool.runescape.wiki/w/Magnet_(Recruitment_Drive)?oldid=15188932
# The Recruitment Drive copies are deleted after their one-time puzzle use.
# Wiki: https://oldschool.runescape.wiki/w/Cupric_ore_powder?oldid=15186923
# Wiki: https://oldschool.runescape.wiki/w/Tin_ore_powder?oldid=15186924
# Used only to solve the Recruitment Drive chemistry puzzle.
# Wiki: https://oldschool.runescape.wiki/w/Fishing_pass?oldid=15239594
# Wiki: https://oldschool.runescape.wiki/w/Fishing_trophy?oldid=15185693
# Wiki: https://oldschool.runescape.wiki/w/Raw_giant_carp?oldid=15185613
# Fishing Contest-only access, proof, and catch; the carp cannot be caught afterward.
# Wiki: https://oldschool.runescape.wiki/w/Rose-tinted_lens?oldid=15250402
# The Hand in the Sand evidence chain has no repeatable post-quest workflow.
# Wiki: https://oldschool.runescape.wiki/w/Orb_of_light?oldid=15185532
# Wiki: https://oldschool.runescape.wiki/w/Orb_of_light_(Song_of_the_Elves)?oldid=15189428
# Quest-puzzle objects that are destroyed or consumed while opening their route.
# Wiki: https://oldschool.runescape.wiki/w/Magic_gold_feather?oldid=15183365
# The Holy Grail trail marker explicitly has no use after the quest.
# Wiki: https://oldschool.runescape.wiki/w/Silver_necklace?oldid=15183215
# Murder Mystery evidence pieces are used only to identify the culprit.
# Wiki: https://oldschool.runescape.wiki/w/Burnt_fishcake?oldid=15188252
# The burnt result explicitly has no use.
# Wiki: https://oldschool.runescape.wiki/w/Keg_(The_Great_Brain_Robbery)?oldid=15186953
# The quest keg cannot be picked up after completion; the second ID is a dummy copy.
# Wiki: https://oldschool.runescape.wiki/w/Metal_feather?oldid=15183683
# Rendered useless by the Eagles' Peak mechanism and not re-obtainable afterward.
# Wiki: https://oldschool.runescape.wiki/w/Mysterious_orb_(Client_of_Kourend)?oldid=15188336
# Client of Kourend-only locator; extra copies are removed after the quest.
# Wiki: https://oldschool.runescape.wiki/w/Vial_(jangerberries_and_guam_leaf)?oldid=15186989
# Watchtower potion intermediates have no further use after the quest.
# Wiki: https://oldschool.runescape.wiki/w/Display_cabinet_key?oldid=15185909
# The museum puzzle key is explicitly useless after the quest.
# Wiki: https://oldschool.runescape.wiki/w/Waxwood_log?oldid=15189856
# Wiki: https://oldschool.runescape.wiki/w/Waxwood_plank?oldid=15189857
# Daddy's Home-only processing materials; duplicate logs cannot be obtained.
# Wiki: https://oldschool.runescape.wiki/w/Golden_feather_(Priest_in_Peril)?oldid=15186885
# ID 2950 is the Priest in Peril trail item and has no post-quest use.
# Wiki: https://oldschool.runescape.wiki/w/Barrel_bomb?oldid=15238286
# Regicide explosives and their intermediates are only used by the quest chain.
# Wiki: https://oldschool.runescape.wiki/w/Ana_in_a_barrel?oldid=15238258
# The barrel is the one-time Tourist Trap rescue transport.
# Wiki: https://oldschool.runescape.wiki/w/Ardougne_knight_tabard?oldid=15189341
# Song of the Elves disguise material, consumed by the quest workflow.
# Wiki: https://oldschool.runescape.wiki/w/Axe_head?oldid=15185054
# The Dorgesh-Kaan quest specimen has no normal axe/resource use.
# Wiki: https://oldschool.runescape.wiki/w/Selected_iron?oldid=15183695
# Wiki: https://oldschool.runescape.wiki/w/Bar_magnet?oldid=15183696
# Animal Magnetism-only magnetisation intermediates.
# Wiki: https://oldschool.runescape.wiki/w/Bone_key_(Ghosts_Ahoy)?oldid=15185195
# The Ghosts Ahoy key is explicitly useless after the quest.
# Wiki: https://oldschool.runescape.wiki/w/Bone_beads?oldid=15185259
# Wiki: https://oldschool.runescape.wiki/w/Bone_shard_(Shilo_Village)?oldid=15185260
# Shilo Village quest-stage remains and necklace components.
# Wiki: https://oldschool.runescape.wiki/w/Bone_charm?oldid=15188444
# The Great Brain Robbery navigation charm is a one-time quest object.
# Wiki: https://oldschool.runescape.wiki/w/Cannon_barrel_(Cabin_Fever)?oldid=15184798
# Cabin Fever repair material, not a functional dwarf multicannon part.
# Wiki: https://oldschool.runescape.wiki/w/Clay_head?oldid=15189933
# Destroyed during Getting Ahead and unavailable after mounting the replacement.
# Wiki: https://oldschool.runescape.wiki/w/Dwarven_battleaxe?oldid=15183724
# Quest/animation states, not usable battleaxes.
# Wiki: https://oldschool.runescape.wiki/w/Fishbowl_and_net?oldid=15185826
# Sea Slug quest capture object; it only untangles back into ordinary components.
# Wiki: https://oldschool.runescape.wiki/w/Ground_charcoal?oldid=15184009
# A quest-only ingredient for the Watchtower and Zogre Flesh Eaters chains.
# Wiki: https://oldschool.runescape.wiki/w/Iban's_ashes?oldid=15185539
# Underground Pass-only remains used to enchant the doll.
# Wiki: https://oldschool.runescape.wiki/w/Orb_of_protection?oldid=15183408
# Fight Arena-only protection object with no post-quest workflow.
# Wiki: https://oldschool.runescape.wiki/w/Prototype_dart_tip?oldid=15185562
# Tourist Trap quest prototype rather than a normal Fletching component.
# Wiki: https://oldschool.runescape.wiki/w/Raw_guide_cake?oldid=15185651
# Recipe for Disaster quest intermediate, not repeatable food production.
# Wiki: https://oldschool.runescape.wiki/w/Custom_bow_string?oldid=15186838
# Fremennik Trials merchant-chain barter objects.
# Wiki: https://oldschool.runescape.wiki/w/Weapon_store_key?oldid=15185730
# The Grand Tree quest access key has no documented repeatable function.
# Wiki: https://oldschool.runescape.wiki/w/Battleaxe_(The_Blood_Moon_Rises)?oldid=15255255
# Blood Moon realm/quest-only construction, combat, and puzzle objects.
# Wiki: https://oldschool.runescape.wiki/w/Bone_in_vinegar?oldid=15186165
# Rag and Bone Man II museum specimens and prepared states have only the wishlist use.
# Wiki: https://oldschool.runescape.wiki/w/Cave_goblin_skull?oldid=15186330
# Hopespear's Will leader remains are buried once in the goblin crypt.
# Wiki: https://oldschool.runescape.wiki/w/Pulley_beam?oldid=15184592
# Elemental Workshop II machine-repair components.
# Wiki: https://oldschool.runescape.wiki/w/Fishing_dolmen?oldid=15192549
# One-time Twilight's Promise trial object.
# Wiki: https://oldschool.runescape.wiki/w/Strange_icon?oldid=15236739
# Disintegrates after the miniquest offering.
# Wiki: https://oldschool.runescape.wiki/w/Gooey_note?oldid=15191459
# Desert Treasure II puzzle notes explicitly report no further need on destruction.
# Wiki: https://oldschool.runescape.wiki/w/Feathered_journal?oldid=15185357
# Wiki: https://oldschool.runescape.wiki/w/Astronomy_book?oldid=15182703
# Wiki: https://oldschool.runescape.wiki/w/Book_of_spyology?oldid=15187475
# Quest books whose permanent readable copies can be stored in a POH bookcase.
# Wiki: https://oldschool.runescape.wiki/w/Old_note_(Sins_of_the_Father)?oldid=15189785
# Wiki: https://oldschool.runescape.wiki/w/Mucky_note?oldid=15191569
# Completed quest-puzzle notes with no repeatable material function.
2410	CLEANUP	quest-item
3718	CLEANUP	quest-item
5604	CLEANUP	quest-item
5584	CLEANUP	quest-item
5583	CLEANUP	quest-item
27	CLEANUP	quest-item
26	CLEANUP	quest-item
338	CLEANUP	quest-item
6956	CLEANUP	quest-item
6947	CLEANUP	quest-item
6958	CLEANUP	quest-item
6954	CLEANUP	quest-item
6948	CLEANUP	quest-item
6950	CLEANUP	quest-item
6951	CLEANUP	quest-item
6946	CLEANUP	quest-item
6953	CLEANUP	quest-item
6945	CLEANUP	quest-item
6952	CLEANUP	quest-item
6957	CLEANUP	quest-item
1481	CLEANUP	quest-item
1482	CLEANUP	quest-item
1483	CLEANUP	quest-item
1484	CLEANUP	quest-item
23812	CLEANUP	quest-item
18	CLEANUP	quest-item
1797	CLEANUP	quest-item
1799	CLEANUP	quest-item
1801	CLEANUP	quest-item
1803	CLEANUP	quest-item
7531	CLEANUP	quest-item
10885	CLEANUP	quest-item
10898	CLEANUP	quest-item
10174	CLEANUP	quest-item
21261	CLEANUP	quest-item
2389	CLEANUP	quest-item
2390	CLEANUP	quest-item
4617	CLEANUP	quest-item
24938	CLEANUP	quest-item
24939	CLEANUP	quest-item
2950	CLEANUP	quest-item
3218	CLEANUP	quest-item
3219	CLEANUP	quest-item
3220	CLEANUP	quest-item
3221	CLEANUP	quest-item
3215	CLEANUP	quest-item
6095	CLEANUP	quest-item
3222	CLEANUP	quest-item
3223	CLEANUP	quest-item
6093	CLEANUP	quest-item
1842	CLEANUP	quest-item
23791	CLEANUP	quest-item
11050	CLEANUP	quest-item
10488	CLEANUP	quest-item
10489	CLEANUP	quest-item
4272	CLEANUP	quest-item
618	CLEANUP	quest-item
604	CLEANUP	quest-item
609	CLEANUP	quest-item
610	CLEANUP	quest-item
21530	CLEANUP	quest-item
7145	CLEANUP	quest-item
25145	CLEANUP	quest-item
5056	CLEANUP	quest-item
5057	CLEANUP	quest-item
5058	CLEANUP	quest-item
5059	CLEANUP	quest-item
5060	CLEANUP	quest-item
5061	CLEANUP	quest-item
6673	CLEANUP	quest-item
704	CLEANUP	quest-item
1502	CLEANUP	quest-item
587	CLEANUP	quest-item
1853	CLEANUP	quest-item
7543	CLEANUP	quest-item
3702	CLEANUP	quest-item
3703	CLEANUP	quest-item
3704	CLEANUP	quest-item
3705	CLEANUP	quest-item
759	CLEANUP	quest-item
28390	CLEANUP	quest-item
33759	CLEANUP	quest-item
33791	CLEANUP	quest-item
33743	CLEANUP	quest-item
33765	CLEANUP	quest-item
33766	CLEANUP	quest-item
33790	CLEANUP	quest-item
33792	CLEANUP	quest-item
33793	CLEANUP	quest-item
33794	CLEANUP	quest-item
7812	CLEANUP	quest-item
7813	CLEANUP	quest-item
7814	CLEANUP	quest-item
7815	CLEANUP	quest-item
7816	CLEANUP	quest-item
7817	CLEANUP	quest-item
7818	CLEANUP	quest-item
7819	CLEANUP	quest-item
7820	CLEANUP	quest-item
7821	CLEANUP	quest-item
7822	CLEANUP	quest-item
7823	CLEANUP	quest-item
7824	CLEANUP	quest-item
7825	CLEANUP	quest-item
7826	CLEANUP	quest-item
7827	CLEANUP	quest-item
7828	CLEANUP	quest-item
7829	CLEANUP	quest-item
7830	CLEANUP	quest-item
7831	CLEANUP	quest-item
7832	CLEANUP	quest-item
7833	CLEANUP	quest-item
7834	CLEANUP	quest-item
7835	CLEANUP	quest-item
7836	CLEANUP	quest-item
7837	CLEANUP	quest-item
7838	CLEANUP	quest-item
7839	CLEANUP	quest-item
7840	CLEANUP	quest-item
7841	CLEANUP	quest-item
7842	CLEANUP	quest-item
7843	CLEANUP	quest-item
7844	CLEANUP	quest-item
7845	CLEANUP	quest-item
7846	CLEANUP	quest-item
7847	CLEANUP	quest-item
7848	CLEANUP	quest-item
7849	CLEANUP	quest-item
7850	CLEANUP	quest-item
7851	CLEANUP	quest-item
7852	CLEANUP	quest-item
7853	CLEANUP	quest-item
7854	CLEANUP	quest-item
7855	CLEANUP	quest-item
7856	CLEANUP	quest-item
7857	CLEANUP	quest-item
7858	CLEANUP	quest-item
7859	CLEANUP	quest-item
7860	CLEANUP	quest-item
7861	CLEANUP	quest-item
7862	CLEANUP	quest-item
7863	CLEANUP	quest-item
7864	CLEANUP	quest-item
7865	CLEANUP	quest-item
7866	CLEANUP	quest-item
7867	CLEANUP	quest-item
7868	CLEANUP	quest-item
7869	CLEANUP	quest-item
7870	CLEANUP	quest-item
7871	CLEANUP	quest-item
7872	CLEANUP	quest-item
7873	CLEANUP	quest-item
7874	CLEANUP	quest-item
7875	CLEANUP	quest-item
7876	CLEANUP	quest-item
7877	CLEANUP	quest-item
7878	CLEANUP	quest-item
7879	CLEANUP	quest-item
7880	CLEANUP	quest-item
7881	CLEANUP	quest-item
7882	CLEANUP	quest-item
7883	CLEANUP	quest-item
7884	CLEANUP	quest-item
7885	CLEANUP	quest-item
7886	CLEANUP	quest-item
7887	CLEANUP	quest-item
7888	CLEANUP	quest-item
7889	CLEANUP	quest-item
7890	CLEANUP	quest-item
7891	CLEANUP	quest-item
7892	CLEANUP	quest-item
7893	CLEANUP	quest-item
7894	CLEANUP	quest-item
7895	CLEANUP	quest-item
7896	CLEANUP	quest-item
7897	CLEANUP	quest-item
7898	CLEANUP	quest-item
7899	CLEANUP	quest-item
7900	CLEANUP	quest-item
7901	CLEANUP	quest-item
7902	CLEANUP	quest-item
7903	CLEANUP	quest-item
7904	CLEANUP	quest-item
7905	CLEANUP	quest-item
7906	CLEANUP	quest-item
7907	CLEANUP	quest-item
7908	CLEANUP	quest-item
7909	CLEANUP	quest-item
7910	CLEANUP	quest-item
7911	CLEANUP	quest-item
7912	CLEANUP	quest-item
7913	CLEANUP	quest-item
7914	CLEANUP	quest-item
7915	CLEANUP	quest-item
7916	CLEANUP	quest-item
26589	CLEANUP	quest-item
26590	CLEANUP	quest-item
26591	CLEANUP	quest-item
26592	CLEANUP	quest-item
26593	CLEANUP	quest-item
7967	CLEANUP	quest-item
7969	CLEANUP	quest-item
7970	CLEANUP	quest-item
7971	CLEANUP	quest-item
29549	CLEANUP	quest-item
28130	CLEANUP	quest-item
28468	CLEANUP	quest-item
28469	CLEANUP	quest-item
28470	CLEANUP	quest-item
10179	CLEANUP	quest-item
600	CLEANUP	quest-item
19515	CLEANUP	quest-item
24682	CLEANUP	quest-item
28401	CLEANUP	quest-item
# Wiki: https://oldschool.runescape.wiki/w/Raw_fishcake?oldid=15184847
# Repeatably produced Cooking intermediate; remains a Fishing/Cooking resource.
7529	SKILLING	resource
# Wiki: https://oldschool.runescape.wiki/w/Cooked_fishcake?oldid=15183721
# Repeatably cooked food that heals 11 hitpoints.
7530	POTION	food
# Wiki: https://oldschool.runescape.wiki/w/Panning_tray?oldid=15238922
# Both normal tray states support repeatable panning for Mining/Fishing rewards.
678	TOOL	skilling-utility
679	TOOL	skilling-utility
# Wiki: https://oldschool.runescape.wiki/w/Bone_key_(Shilo_Village)?oldid=15236887
# Repeatable access to Rashiliyia's tomb; can also be stored on the key ring.
605	TOOL	quest-utility
